B_Jahr;B_Monat ;B_Tag  ;iday;B_Bae_ver_m;B_Bae_ver_f;B_Bae_rho_m;B_Bae_roh_f;B_Eph_muc_m;B_Eph_muc_f;B_Eph_ign_m;B_Eph_ign_f;B_Cen_lut_m;B_Cen_lut_f;B_Par_sub_m;B_Par_sub_f;B_Amp_sta_m;B_Amp_sta_f;B_Bra_ris_m;B_Bra_ris_f;B_Iso_goe_m;B_Iso_goe_f;B_Leu_dig_m;B_Leu_dig_f;B_Leu_nig_m;B_Leu_nig_f;B_Leu_pri_m;B_Leu_pri_f;B_Nem_cam_m;B_Nem_cam_f;B_Nem_fle_m;B_Nem_fle_f;B_Nem_mar_m;B_Nem_mar_f;B_Nrl_pic_m;B_Nrl_pic_f;B_Pro_aub_m;B_Pro_aub_f;B_Pro_int_m;B_Pro_int_f;B_Pro_mey_m;B_Pro_mey_f;B_Sip_tor_m;B_Sip_tor_f;B_Aga_fus_m;B_Aga_fus_f;B_Apa_fim_m;B_Apa_fim_f;B_Cha_vil_m;B_Cha_vil_f;B_Dru_ann_m;B_Dru_ann_f;B_Ple_con_m;B_Ple_con_f;B_Pot_luc_m;B_Pot_luc_f;B_Rhy_fas_m;B_Rhy_fas_f;B_Ser_per_m;B_Ser_per_f;B_Sil_pal_m;B_Sil_pal_f;B_Tin_ros_m;B_Tin_ros_f;B_Wor_occ_m;B_Wor_occ_f
1971;5;30;150;33;27;;2;1;1;;;;;1;;;;;;2;1;;;29;34;;;;;;;;;;;;;18;24;;1;9;21;8;2;4;1;;;;;;;;;;;1;;;;45;54;;
1971;5;31;151;19;8;;;;;;;;;;;;;;;;;;;10;19;;;;;;;2;3;;;;;4;4;;;6;11;1;;1;1;;;;;;;;;;;;;;;12;13;;
1971;6;1;152;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;1;;;;;;;;;;;;1;;;;6;9;;
1971;6;2;153;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;6;3;154;10;13;;;;2;;;;;;;1;1;;;;;;;12;29;;;;;;;;;;;;;14;14;;;4;4;8;1;2;2;;;;;;;;;;;1;;;;47;65;;
1971;6;4;155;8;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;6;5;156;10;12;;;;;;;;;1;;;;;;;;;;7;7;;;;1;;;;;;;;;8;14;;;4;7;7;6;1;2;;;;;;;;;;;;1;;;56;88;;
1971;6;6;157;39;23;;;;1;;;;;;1;7;;;;;;;;31;30;;;;;;;;;;;;;5;3;;;3;10;9;3;1;;;;;;;;;;;;;1;;;37;36;;
1971;6;7;158;22;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;6;8;159;;;;;;;;;;;;;4;1;;;1;;;;48;49;;;;;;;;;;;;;11;14;;;12;19;20;5;1;;;;;;;;;;;;;;;;54;64;;
1971;6;9;160;12;16;1;;1;1;;;;;1;;1;;;;;;;;15;24;;;;;;;;;;;;;3;12;;;2;5;23;2;2;;;;;;;;;;;;1;;;;23;27;;
1971;6;10;161;47;38;;;;;;;1;;1;;1;;;;;;;;20;29;;;;;;;;;;;;;13;3;;;5;8;16;3;2;3;;;;;;;;;;;1;;;;66;72;;
1971;6;11;162;20;20;;;;;;;;;1;2;3;;;;1;;;;24;22;;;;;;;;;1;;1;;3;11;;;3;9;34;23;1;;;;;;;;;;2;;1;1;;;22;30;;
1971;6;12;163;46;41;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;6;13;164;5;9;;;;;;;;;;;4;;;;;;;;37;51;;;;;;;;;;;;;25;22;;;7;14;34;1;1;2;;;;;;;;;;;;1;;;43;52;;
1971;6;14;165;38;33;;;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;1;3;;;;;3;3;6;1;;;;;;;;;1;1;;;;;8;11;;
1971;6;15;166;15;22;;;;1;;;;;;;2;1;;;;1;;;15;32;;;;;;;;;;;;;18;26;;;9;6;83;30;3;3;;;;;;;;;2;1;1;;;;60;64;;
1971;6;16;167;42;46;;;;;;;;;;;;;;;;;;;10;9;;;;;;;;;;;;;7;6;;;1;5;24;6;4;1;;;;;;;;;;;1;;;;16;14;;
1971;6;17;168;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;6;18;169;58;36;;;;;;;;;;;3;;;;;;;;16;31;;;;;;;;;;;1;;10;25;;;3;6;49;10;3;1;;;;;;;;;1;;2;;;;28;45;;
1971;6;19;170;;;;;;;;;;;;;1;4;;;;;;;5;25;;;;;;;;;;;;;8;22;;;5;8;;;;;;;;;;;;;;;;;;;;;;
1971;6;20;171;40;48;;;;;;;;;1;1;;;;;;;;;9;;;;;;;;;;;;;;;;;;2;1;98;42;5;4;;;;;;;;;2;;2;;;;63;53;;
1971;6;21;172;16;9;;;;;;;;;;;1;3;;;;;;;8;19;;;1;;;;;;;;;;2;2;;;;4;41;12;4;1;;;;;;;;;1;;1;;;;11;12;;
1971;6;22;173;23;18;;;;;;;;;;1;1;;;;;;;;15;45;;;;;;;;;;;;;7;12;;;4;4;138;92;1;3;;;;;;;;;;;2;3;;;26;23;;
1971;6;23;174;9;13;;;;;;;;;;;2;;;;;;;;5;33;;;;;;;;;;;;;2;9;;;;3;131;46;;;;;;;;;;;;;1;;;;42;42;;
1971;6;24;175;3;6;;;;;;;;;;;;1;;;;;;;5;15;;;;;;;;;;;;;1;6;;;1;2;47;35;;1;;;;;;;;;;;1;;;;39;16;;
1971;6;25;176;2;4;;;;;;;;;;;1;1;;;;;;;;9;;;;;;;;;;;;;;4;;;;;101;49;;;;;;;;;;;;;;;;;4;6;;
1971;6;26;177;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;6;27;178;7;8;;1;;;;;;;;;2;2;;;;;;;5;12;;;;1;;;;;;;2;1;10;12;;;2;5;262;104;2;;;;;;;;;;1;;3;;;;85;76;;
1971;6;28;179;4;6;;;;;;;;;;;;;;;;;;;3;2;;;;;;;;;;;;;;2;;;;;38;12;3;;;;;;;;;;;;;1;;;4;10;;
1971;6;29;180;;;;;;;;;;;;;1;3;;;;;;;2;2;;;;;;;;;;;;;2;11;;;;5;172;82;7;1;;;;;;;;;;;2;1;;;29;36;;
1971;6;30;181;30;26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;50;102;3;;;;;;;;;;1;;1;;;;25;30;;
1971;7;1;182;10;7;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;2;5;;;;3;100;40;;;;;;;;;;;;;;1;;;8;3;;
1971;7;2;183;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;7;3;184;6;5;;;;;;;;;;;;;;;;;;;2;9;;;;;;;;;;;;;1;9;;;;4;168;69;1;1;;;;;;;;;;;1;;;;50;49;;
1971;7;4;185;14;8;;;;;;;;;;;;;;;;;;;2;5;;;;;;;;;;;;;3;1;;;1;3;32;10;;;;;;;;;;;;;;;;;;;;
1971;7;5;186;8;9;;;;;;;;;;;1;;;;;;;;;1;;;;;;;;;;;1;;;4;;;;3;83;28;;;;;;;;;;;;;;;;;2;6;;
1971;7;6;187;15;11;;;;;;;;;;;1;3;;;;;;;2;9;;;;;;;;;;;3;;10;15;;;2;4;141;55;;;;;;;;;;;;;;;;;24;47;;
1971;7;7;188;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;38;18;;;;;;;;;;;;;;;;;5;10;;
1971;7;8;189;24;30;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;1;;2;4;;;;;38;29;1;;;;;;;;;;;;;;;;7;9;;
1971;7;9;190;23;32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;7;;;;;;;;;;;;;;;;;2;2;;
1971;7;10;191;40;31;1;;;;;;;;;;2;;;;;;;;1;;;;;;;;;;;;;1;7;4;;;1;4;230;120;;;;;;;;;;;;;1;1;;1;3;9;;
1971;7;11;192;29;30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;160;97;;;;;;;;;;;;;;;;;3;6;;
1971;7;12;193;44;72;1;1;;;;;;;;;2;3;;;;;;;;2;;;;;;;;;;;1;;15;19;;;1;3;270;81;1;1;;;;;;;;;;;;;;;10;11;;
1971;7;13;194;18;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;7;14;195;18;30;;;;;;;;;1;;2;1;;;;;;;;4;;;;;;;;;;;2;;20;15;;;1;;207;81;1;1;;;;;;;;;;;;1;;;11;20;;
1971;7;15;196;15;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;7;16;197;30;28;3;3;;;;;;;;;1;;;;;;;;2;4;;;;;;;;;;;3;;17;12;;;;;62;5;3;;;;;;;;;;2;;;1;;;22;38;;
1971;7;17;198;39;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;7;18;199;100;110;4;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;35;8;;;;;;;;;;;;;;;;;4;8;;
1971;7;19;200;;;;;;;;;;;;;4;1;;;;;;;;;;;;;;;;;;;1;;9;16;;;;2;260;114;2;1;;;;;;;;;;;;;;;84;41;;
1971;7;20;201;113;88;2;3;;;1;1;;;;;;;;;;;;;1;;;;;;;;;;;;1;;;;;;;;104;82;1;;;;;;;;;;;;1;1;;;19;21;;
1971;7;21;202;62;40;1;2;;;1;;;;;;1;2;;;;;;;;1;;;;;;;;;;;;;6;4;;;;;172;70;;1;;;;;;;;;;;;;;;3;11;;
1971;7;22;203;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;113;60;;;;;;;;;;;;;;;;;1;9;;
1971;7;23;204;67;42;2;2;;;1;1;;;;;;2;;;;;;;;;;;;;;;;;;;;;;5;;;;1;35;14;;;;;;;;;;;;;2;;;;3;8;;
1971;7;24;205;29;23;2;;;;1;;;;;;;2;;;;;;;;;;;;;;;;;;;;;2;1;;;;3;10;30;;;;;;;;;;;;;;;;;2;5;;
1971;7;25;206;31;27;;1;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;1;;1;2;;;;1;150;77;;;;;;;;;;;;;;;;;;;;
1971;7;26;207;152;94;7;3;;;1;1;1;1;;;;2;;;;;;;2;3;;;;;;;;;;;2;;2;5;;;;3;370;119;1;;;;;;;;;;;;1;;;;38;25;;
1971;7;27;208;182;113;8;5;;;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;3;2;;;;1;;;;;;;;;;;;;;;;;;;;;;
1971;7;28;209;281;201;11;11;;;2;1;;;;;6;;;;;;;;;2;;;;;;;;;;;2;1;10;12;;;;1;302;111;1;2;;;;;;;;;;;;;;;63;61;;
1971;7;29;210;82;64;4;2;;;;;;;;;2;2;;;;;;;;;;;;;;;;;;;1;1;2;1;;;;;239;74;;1;;;;;;;;;1;;;;;;8;4;;
1971;7;30;211;52;80;1;;;;4;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15;7;;;;;;;;;;;;;1;;;;1;1;;
1971;7;31;212;123;101;36;18;;;1;1;;;;;2;2;;;;;;;1;;;;;;;;;;;;3;1;2;15;;;;;243;81;1;1;;;;;;;;;;;2;1;;;19;15;;
1971;8;1;213;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;8;2;214;105;69;4;4;;;8;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;25;8;;;;;;;;;;;;;1;;;;;;;
1971;8;3;215;104;94;43;6;;;3;2;;;;;4;2;;;;;;;;;;;;;;;;;;;3;2;5;10;;;;;175;53;;;;;;;;;;;;1;;;;;10;9;;
1971;8;4;216;221;81;74;29;;;9;10;;1;;;3;2;;;;;;;;;;;;;;;;;;;2;1;2;3;;;;;125;40;;;;;;;1;1;;;1;1;1;;;;16;9;;
1971;8;5;217;91;82;58;31;;;9;4;;;;;2;5;;;;;;;;;;;;;;;;;;;3;;3;3;;;;;75;31;1;;;;2;1;;;;;;;1;;;;13;8;;
1971;8;6;218;81;58;3;3;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;1;;2;4;;;;;2;;;;;;;;;;;;;;;;;;;;;
1971;8;7;219;140;125;55;36;;;4;1;;;;;1;2;;;;;;;;;;;;;;;;;;;1;;1;5;;;;;137;35;1;;;;;;;;;;;;;;;;;2;;
1971;8;8;220;71;63;4;;;;;1;;;;;1;6;;;;;;;;;;;;;;;;;;;;;2;3;;;;;65;19;;;;;;;;;;;;;;;;;;;;
1971;8;9;221;118;80;10;5;;;5;7;;;;;4;10;;;;;;;;;;;;;;;;;;;3;5;1;3;;;;;78;26;;;;;;1;1;;;;1;;2;;;;2;6;;
1971;8;10;222;78;83;9;5;;;10;7;;;;;3;7;;;;;;;;;;;;;;;;;;;;;3;2;;;;;43;6;;;;;;1;;;;;;;;;;;2;2;;
1971;8;11;223;93;53;5;4;;;12;8;;;;;2;3;;;;;;;1;;;;;;;;;;;;1;;4;3;;;;;50;19;1;;;;;;;1;;;;;;;;;3;4;;
1971;8;12;224;61;64;6;3;;;6;12;;;;;1;1;;;;;;;;;;;;;;;;;;;1;;1;3;;;;;50;31;1;;;;;;;;;;;;;;;;2;4;;
1971;8;13;225;67;85;22;10;;;15;3;;;;;1;;;;;;;;;;;;;;;;;;;;1;;;4;;;;;21;6;1;1;;;1;;;;;;;;;;;;2;;;
1971;8;14;226;;;;;;;;4;;;;;3;3;;;;;;;;;;;;;;;;;;;1;;1;3;;;;;16;8;;;;;;;;;;;;;;;;;1;2;;
1971;8;15;227;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;36;12;;;;;;;;;;;;;;;;;;1;;
1971;8;16;228;94;67;4;1;;;11;7;;;;;1;2;;;;;;;;;;;;;;;;;;;1;2;3;7;;;;;130;15;;1;;;;;;;;;;;;;;;4;1;;
1971;8;17;229;59;72;5;5;;;15;11;;;;;1;1;;;;;;;1;;;;;;;;;;;;1;;;;;;;;46;18;;;;;1;;;;;;;;;;;;;;;
1971;8;18;230;28;33;;;;;2;4;;;;;1;;;;;;;;;;;;;;;;;;;;;1;;3;;;;;6;1;;;;;;;;;;;;;1;;;;;;;
1971;8;19;231;9;9;;;;;4;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;1;;;;;;;;;
1971;8;20;232;35;11;;5;;;5;7;;;;;3;4;;;;;1;;;2;;;;;;;;;;;1;2;;2;;;;;25;20;;;;;;;;;;;1;;;;;;;2;;
1971;8;21;233;64;46;4;2;;;17;16;;1;;;;3;;;;;;;;;;;;;;;;;;;;;;1;;;;;36;14;1;;;;;;;;;;;;;;;;;1;;
1971;8;22;234;;;;;;;2;;;;;;4;3;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;8;23;235;8;35;;;;;8;8;;;;;2;6;;;1;;;;;;;;;;;;;;;;;1;;2;;;;;26;14;;2;;;;;;;;;1;;;;;;;1;;
1971;8;24;236;28;28;1;;;;9;7;;;;;2;3;;;;;;;;;;;;;;;;;;;;;1;1;;;;;17;13;;;;;;;;;;;;2;;;;;;;;
1971;8;25;237;14;19;7;3;;;10;10;;;;;1;4;;;;;;;1;;;;;;;;;;;;;1;1;;;;;;18;5;;;;;;;;1;;;2;;;;;;;;;
1971;8;26;238;3;2;;;;;1;;;;;;1;6;;;;;;;;;;;;;;;;;;;;;;;;;;;4;4;;;;;;;;1;;;2;;;;;;;;;
1971;8;27;239;3;3;6;1;;;1;3;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1;;;1;;;;;;1;;;;;;;;;
1971;8;28;240;14;11;11;4;;;13;4;;;;;4;4;;;;;;;;;;;;;;;;;;;;1;1;;;;;;14;8;;;;;;;;;;;;;;;;;;;;
1971;8;29;241;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;8;30;242;12;24;3;;;;2;3;;;;;1;4;;;;;1;;;;;;;;;;;;;;1;1;;;;;;;10;1;;;;;1;;;;;;3;;;;;;;;;
1971;8;31;243;51;35;13;5;;;5;11;;;;;;3;;;;;;;;;;;;;;;;;;;;2;1;3;;;;;18;4;1;;;;;;;;;;;;1;;;;;;;2
1971;9;1;244;8;12;7;4;;;5;6;;;;;;;;;;;4;1;;;;;;;;;;;;;;;;;;;;;4;5;1;;;;;;1;;;;2;;;;;;;;;
1971;9;2;245;3;3;3;2;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;2;;;;;;;;;
1971;9;3;246;8;12;4;3;;;3;;;;;;1;;;;;;8;4;;;;;;;;;;;;;;;;1;;;;;4;3;;;;;1;;;;;;1;;;;;;;;;
1971;9;4;247;5;7;2;;;;;1;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;5;3;;;;;;;1;;;;;;;;;;;;;
1971;9;5;248;8;7;3;3;;;3;1;;;;;1;3;;;;;15;5;;;;;;;;;;;2;;;;;;;;;;5;4;;;;;;;;;;;;;;;;;;;;
1971;9;6;249;4;6;2;3;;;7;5;;1;;;2;2;;;;;16;7;;;;;;;;;;;;;;;;;;;;;5;4;;;;;1;;;;;;;;;;;;;;;
1971;9;7;250;4;1;4;5;;;1;;;;;;;1;;;;;22;14;;;;;;;;;;;;;;;1;;;;;;1;1;;;;;;;;;;;;;;;;;;;;
1971;9;8;251;4;8;7;2;;;;3;;;;;1;1;;;;;15;12;;;;;;;;;;;;;;;;;;;;;1;5;;;;;;;;;;;2;;;;;;;;;
1971;9;9;252;5;7;3;1;;;1;5;;;;;1;1;;;;;32;14;;;;;;;;;;;1;;;;1;1;;;;;2;3;;;;;;;;;;;;;;;;;;;;
1971;9;10;253;5;3;4;1;;;4;1;;;;;1;;;;;;5;4;;;;;;;;;;;;;;;;;;;;;2;1;;;;;;;;;;;1;1;;;;;;;;
1971;9;11;254;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;9;12;255;8;17;1;;;;2;2;1;;;;4;;;;;;28;27;;;;;;;;;;;1;;;;;;;;;;1;1;;;;;;;1;;;;;;;;;;;;;
1971;9;13;256;4;3;2;1;;;;2;;2;;;1;5;;;;;66;33;;;;;;;;;;;2;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;9;14;257;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;9;15;258;2;1;11;15;;;;;;;;;6;2;;;;;99;93;;;;;;;;;;;8;2;;;;;;;;;4;3;;;;;;;;;;;1;;;;;;;;;
1971;9;16;259;5;5;2;1;;;;3;;;;;;1;;;;;59;58;;;;;;;;;;;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
1971;9;17;260;5;3;3;1;;;;1;8;;;;2;;;;;;42;51;;;;;;;;;;;4;1;;;;;;;;;1;;;;;;;;;;;;2;;;;;;;;;
1971;9;18;261;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;9;19;262;7;14;3;2;;;2;3;3;;;;;2;;;;;68;113;;;;;;;;;;;11;12;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;
1971;9;20;263;;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;9;21;264;3;6;2;;;;1;1;;;;;;;;;;;31;25;;;;;;;;;;;6;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;1
1971;9;22;265;1;;1;1;;;1;2;1;;;;;1;;;;;24;22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;9;23;266;5;2;2;2;;;;;1;1;;;;;;;;;15;40;;;;;;;;;;;7;4;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;
1971;9;24;267;;2;4;3;;;;;;;;;;1;;;;;4;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;9;25;268;1;2;;;;;1;2;;;;;;;;;;;4;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;
1971;9;26;269;1;5;4;3;;;2;;;;;;;2;;;;;21;27;;;;;;;;;;;1;2;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;
1971;9;27;270;1;;3;1;;;;1;2;1;;;;;;;;;14;46;;;;;;;;;;;7;4;;;;;;;;;;;;;1;;;;;1;;;3;1;;;;;;;;
1971;9;28;271;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;
1971;9;29;272;2;;2;5;;;;;1;;;;;;;;;;3;12;;;;;;;;;;;1;2;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;
1971;9;30;273;2;7;7;12;;;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;;;;;;;;2;;;;;;;;
1971;10;1;274;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;10;2;275;;;5;9;;;;;1;;;;;;;;;;8;5;;;;;;;;;;;3;1;;;1;;;;;;;;;;8;1;;;;;;;;;;;;;;;;
1971;10;3;276;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;10;4;277;;;12;8;;;1;;1;;;;;;;;;;;3;;;;;;;;;;;4;;;;;;;;;;;;;;10;;;;;;;;;;;;;;;;;
1971;10;5;278;1;2;7;9;;;;2;;;;;;;;;;;1;4;;;;;;;;;;;1;1;;;;;;;;;;;;;8;3;;;;;;;;;;;;;;;;
1971;10;6;279;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;1;;;;;;;;;;;;;;15;5;;;;;;;;;;;;;;;;
1971;10;7;280;;1;5;5;;;;1;;;;;;;;;;;1;;;;;;;;;;;;;1;;;;;;;;;;;;;14;2;;;;;;;;;;;;;;;;
1971;10;8;281;;4;12;11;;;;;;;;;;;;;;;1;5;;;;;;;;;;;6;1;;;;;;;;;;;;;7;2;;;;;;;;;;;;;;;;
1971;10;9;282;;;12;9;;;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;6;;;;1;;;;;;;;;;;;
1971;10;10;283;;;6;3;;;;;;;;;2;1;;;;;1;2;;;;;;;;;;;1;;;;;1;;;;;;;;;17;6;;;;;;;;;;;;;;;;
1971;10;11;284;;;2;6;;;;1;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;8;2;;;;;;;;1;;;;;;;;
1971;10;12;285;;2;15;13;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;7;1;;;;;;;;1;;;;;;;;
1971;10;13;286;;1;12;12;;;1;;;;;;1;;;;;;1;2;;;;;;;;;;;;;;;;;;;;;;;;;7;5;;;;;;;;;;;;;;;;
1971;10;14;287;;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;2;;;;;;;;;;;;;;;;
1971;10;15;288;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;10;16;289;2;1;8;2;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;9;4;;;;;;;;;;;;;;;;
1971;10;17;290;;1;6;3;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;;;;;;;;;;;
1971;10;18;291;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;10;19;292;;1;2;6;;;;;1;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;5;9;;;;;;;;;;;;;;;;
1971;10;20;293;;;13;4;;;;;;;;;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;8;6;;;;;;;;;;;;;;;;
1971;10;21;294;;;2;2;;;;;;;;;;;;;;;;1;;;;;;;;;;;;1;;;;;;;;;;;;;5;4;;;;;;;;;;;;;;;;
1971;10;22;295;;;14;8;;;;;;;;;;;;;;;2;1;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;;1;;;;;;;;;
1971;10;23;296;;;23;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;10;24;297;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;10;25;298;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;2;;;;;;;;
1971;10;26;299;;;3;1;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;4;3;;;;;;;;;;;;;;;;
1971;10;27;300;;;2;1;;;;1;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;1;;;;;;;;;
1971;10;28;301;;;1;;;;;1;;;;;;;;;;;;1;;;;;;;;;;;1;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;
1971;10;29;302;;;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;10;30;303;;;5;2;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;
1971;10;31;304;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;11;1;305;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;11;2;306;;;3;5;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;
1971;11;3;307;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;11;4;308;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;11;5;309;;;;;;;;;;;;;;;;;;;;11;;;;;;;;;;;;;;;;;;;;;;;;;3;3;;;;;;;;;;;;;;;;
1971;11;6;310;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;11;7;311;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;11;8;312;;;;;;;;;;;;;;;;;;;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;11;9;313;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;
